"ID","LEVEL","SCORE","KILLDEATH","WINRATIO","PLAYTIME","MOST1","tear","attack","defence","charge","support","group","heaven"
"¾Èµü",182,4092,1.78,52,5,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"xylitol",737,4092,2.27,44,6,"Ana","grandmaster",0,0,0,1,"support","yes"
"DIEDIEDIE",644,4092,0.13,38,6,"Soldier: 76","grandmaster",1,0,0,0,"attack","yes"
"¸Æ4300",97,4092,3.41,71,5,"Junkrat","grandmaster",0,1,0,0,"defence","yes"
"¹«Àå°øºñ",365,4092,2.37,49,7,"Genji","grandmaster",1,0,0,0,"attack","yes"
"Bashu",174,4092,1.73,38,9,"Zenyatta","grandmaster",0,0,0,1,"support","yes"
"MagicPants",142,4092,2.29,45,10,"Lucio","grandmaster",0,0,0,1,"support","yes"
"NoMercy",386,4092,2.56,58,16,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"¶¥¹ú",106,4092,2.34,51,16,"Ana","grandmaster",0,0,0,1,"support","yes"
"SIRI",212,4092,2.09,50,22,"McCree","grandmaster",1,0,0,0,"attack","yes"
"GENJI",739,4092,2.42,53,24,"Mercy","grandmaster",0,0,0,1,"support","yes"
"²Ü±º",626,4092,2.09,49,42,"McCree","grandmaster",1,0,0,0,"attack","yes"
"¾ÆÀÌ¸°",302,4092,3.11,54,48,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"Antidote",497,4092,2.24,48,57,"Lucio","grandmaster",0,0,0,1,"support","yes"
"dlbodlb",618,4091,2.11,43,2,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"Å¬¶ó¸®",571,4091,3.14,76,3,"Winston","grandmaster",0,0,1,0,"charge","yes"
"½´ÇÁ¸²",518,4091,3.12,53,3,"Sombra","grandmaster",1,0,0,0,"attack","yes"
"ÀÏÈ¸¿ë",232,4091,2.56,63,5,"Genji","grandmaster",1,0,0,0,"attack","yes"
"µÒÇÇ½ºÆ®·³ÇÁ",224,4091,2.35,48,5,"Genji","grandmaster",1,0,0,0,"attack","yes"
"pro",284,4091,2.07,70,6,"Winston","grandmaster",0,0,1,0,"charge","yes"
"µµ±Õ°«123",467,4091,2.86,70,7,"Roadhog","grandmaster",0,0,1,0,"charge","yes"
"ACHILLES",667,4091,2.28,51,9,"Pharah","grandmaster",1,0,0,0,"attack","yes"
"Konrad",173,4091,2.66,54,22,"McCree","grandmaster",1,0,0,0,"attack","yes"
"¶Ç»ß",710,4090,2.44,60,1,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"Artanis",428,4090,1.76,60,1,"Sombra","grandmaster",1,0,0,0,"attack","yes"
"SchoolboyQ",558,4090,1.98,58,2,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"Á¶Èñ¼ºÄ£±¸ÀÓÁÖÇü",174,4090,3.26,62,2,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"¹Ù´Ú",742,4090,1.34,64,2,"Reinhardt","grandmaster",0,0,1,0,"charge","yes"
"mercy",327,4090,2.89,64,2,"Ana","grandmaster",0,0,0,1,"support","yes"
"Tic",282,4090,2.1,46,2,"Winston","grandmaster",0,0,1,0,"charge","yes"
"Zing",113,4090,1.76,36,2,"Genji","grandmaster",1,0,0,0,"attack","yes"
"¿Ş¼ÕÂô",356,4090,2.13,50,3,"Ana","grandmaster",0,0,0,1,"support","yes"
"YSK",390,4090,1.8,53,3,"Zenyatta","grandmaster",0,0,0,1,"support","yes"
"ÈæÀÎ",422,4090,2.72,46,4,"Winston","grandmaster",0,0,1,0,"charge","yes"
"Airerinna",711,4090,0.64,52,6,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"Ssicanism",596,4090,2.32,60,6,"Ana","grandmaster",0,0,0,1,"support","yes"
"ACE",965,4090,2.77,50,6,"Reinhardt","grandmaster",0,0,1,0,"charge","yes"
"Unick",342,4090,2.23,53,6,"Winston","grandmaster",0,0,1,0,"charge","yes"
"¼³¸°ÀÌ",377,4090,2.21,47,9,"Zenyatta","grandmaster",0,0,0,1,"support","yes"
"Appear",138,4090,2.07,54,10,"Zenyatta","grandmaster",0,0,0,1,"support","yes"
"CMHwaYanG",359,4090,3.25,52,11,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"Godgnes",201,4090,3.56,49,17,"Lucio","grandmaster",0,0,0,1,"support","yes"
"NcRitz",187,4090,2.78,49,17,"Mercy","grandmaster",0,0,0,1,"support","yes"
"LYB",211,4090,1.71,58,20,"Mercy","grandmaster",0,0,0,1,"support","yes"
"Àú°İÆ®·Ñ",451,4090,2.65,50,25,"Roadhog","grandmaster",0,0,1,0,"charge","yes"
"guuny",263,4089,1.66,30,1,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"fexian",251,4089,1.89,60,2,"Ana","grandmaster",0,0,0,1,"support","yes"
"±İÈ£µ¿¿øÆİ¸Ç",145,4089,3.4,50,1,"McCree","grandmaster",1,0,0,0,"attack","yes"
"YOORACER",66,4089,3.14,64,2,"Roadhog","grandmaster",0,0,1,0,"charge","yes"
"ÆÏ»§»ç¿ÍÀÌ»õ²¥",69,4089,2.19,64,2,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"PSYCHOLOGIST",189,4089,3.28,62,2,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"¹Ìµ¿¹Ìµ¿",589,4089,2.39,53,3,"Lucio","grandmaster",0,0,0,1,"support","yes"
"¹öÁî",162,4089,1.85,63,3,"Genji","grandmaster",1,0,0,0,"attack","yes"
"PIA",720,4089,2.3,55,3,"McCree","grandmaster",1,0,0,0,"attack","yes"
"Eliza",508,4089,2.07,37,5,"Ana","grandmaster",0,0,0,1,"support","yes"
"¾È¼ºÁø",92,4089,2.13,55,5,"Winston","grandmaster",0,0,1,0,"charge","yes"
"ÇÒ¾Æ¹ü",685,4089,1.64,56,6,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"Æò°Åµ¿ÀÚ¸®¾ß",600,4089,3,54,10,"Ana","grandmaster",0,0,0,1,"support","yes"
"¿åÈ²»óÁ¦",656,4089,2.73,50,13,"Reinhardt","grandmaster",0,0,1,0,"charge","yes"
"¸ÆÅ©¸®¼®¾ç",558,4089,2.31,43,19,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"limit",504,4089,2.53,54,21,"Doomfist","grandmaster",1,0,0,0,"attack","yes"
"ºĞÈ«»ó¾î",88,4089,1.94,53,21,"Reinhardt","grandmaster",0,0,1,0,"charge","yes"
"¹®¼ººó",422,4089,2.4,53,31,"Hanzo","grandmaster",0,1,0,0,"defence","yes"
"ONESET",594,4089,2.67,57,35,"Ana","grandmaster",0,0,0,1,"support","yes"
"Mischu",72,4089,2.42,58,39,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"Áöºó",565,4088,2.39,30,1,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"MIEJece",212,4088,2.33,50,2,"McCree","grandmaster",1,0,0,0,"attack","yes"
"SONNOM",95,4088,3.69,60,2,"Genji","grandmaster",1,0,0,0,"attack","yes"
"¼ÛÇÏ³ªµÑ¼Â",65,4088,2.72,60,2,"Ana","grandmaster",0,0,0,1,"support","yes"
"¹Ì¾îÄ¹",266,4088,1.84,45,1,"Ana","grandmaster",0,0,0,1,"support","yes"
"Dry",407,4088,1,50,2,"Winston","grandmaster",0,0,1,0,"charge","yes"
"°í·¡´Â»ß¿ì¿ì»ß»ß",288,4088,1.1,30,3,"Winston","grandmaster",0,0,1,0,"charge","yes"
"ÇìÀÌ¾ÈÀÇ¿¡ÀÏ¸®¾ğ",316,4088,1.76,65,4,"Winston","grandmaster",0,0,1,0,"charge","yes"
"ºøÅä",514,4088,1.39,36,5,"McCree","grandmaster",1,0,0,0,"attack","yes"
"ONEMANARMY",67,4088,2.72,47,10,"Winston","grandmaster",0,0,1,0,"charge","yes"
"effect",41,4088,4.11,80,10,"McCree","grandmaster",1,0,0,0,"attack","yes"
"Ä«ÀÎ",452,4088,2.24,48,20,"Lucio","grandmaster",0,0,0,1,"support","yes"
"secret",298,4088,2.77,55,20,"Mercy","grandmaster",0,0,0,1,"support","yes"
"°«ÁöÈ¿Á¤",224,4088,2.95,53,22,"Ana","grandmaster",0,0,0,1,"support","yes"
"¹é¼ş¿ø",1218,4088,2.56,49,28,"Ana","grandmaster",0,0,0,1,"support","yes"
"SWiFt",424,4088,1.95,53,29,"Lucio","grandmaster",0,0,0,1,"support","yes"
"¸Ş¸£½Ã",447,4087,1,30,1,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"LUNAMARINE",494,4087,1.3,42,2,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"´©±¸º¸´Ùºü¸£°Ô",377,4087,4.8,71,2,"Winston","grandmaster",0,0,1,0,"charge","yes"
"SUGU",245,4087,2.7,47,3,"Junkrat","grandmaster",0,1,0,0,"defence","yes"
"Hammer",81,4087,3.64,47,3,"Genji","grandmaster",1,0,0,0,"attack","yes"
"µû²Ù",116,4087,2.06,56,3,"Genji","grandmaster",1,0,0,0,"attack","yes"
"ÃÊÄÚ¿¡¸ù",82,4087,2.95,63,3,"Ana","grandmaster",0,0,0,1,"support","yes"
"Lucio",558,4087,2.85,57,4,"Ana","grandmaster",0,0,0,1,"support","yes"
"´ŞÄá",482,4087,2.49,57,3,"Ana","grandmaster",0,0,0,1,"support","yes"
"·ÎÇâÁê",258,4087,2.08,65,4,"Genji","grandmaster",1,0,0,0,"attack","yes"
"°æ»óµµ",447,4087,2.09,39,5,"Lucio","grandmaster",0,0,0,1,"support","yes"
"¼º±Ô76",256,4087,2.28,50,5,"Torbjorn","grandmaster",0,1,0,0,"defence","yes"
"Àå¼ö¼º",420,4087,2.95,63,6,"Zarya","grandmaster",0,0,1,0,"charge","yes"
"Lurk",834,4087,0.99,65,5,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"Loki",309,4087,3.17,59,6,"Winston","grandmaster",0,0,1,0,"charge","yes"
"Giocoso",213,4087,2.4,47,9,"Genji","grandmaster",1,0,0,0,"attack","yes"
"Imthekin",753,4087,2.35,49,15,"Ana","grandmaster",0,0,0,1,"support","yes"
"½Ç¹«Àå±³",1012,4087,2.54,48,16,"Winston","grandmaster",0,0,1,0,"charge","yes"
"³«»ç´çÇØº»ÀûÀÖ³Ä",581,4087,2.75,56,20,"McCree","grandmaster",1,0,0,0,"attack","yes"
"sungjun",237,4087,2.47,52,26,"Zarya","grandmaster",0,0,1,0,"charge","yes"
"TwistedFate",407,4086,1.52,53,3,"Mercy","grandmaster",0,0,0,1,"support","yes"
"Å¥Æ®",248,4086,1.59,48,4,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"ParKJeHong",350,4086,3.05,58,4,"Tracer","grandmaster",1,0,0,0,"attack","yes"
"MinBo",325,4086,2.55,55,4,"D.Va","grandmaster",0,0,1,0,"charge","yes"
"Á¶¼ººó",272,4086,2.31,63,5,"McCree","grandmaster",1,0,0,0,"attack","yes"
"ÃÊÄÚºñ",104,4086,1.46,40,7,"Winston","grandmaster",0,0,1,0,"charge","yes"
"Minsu",382,4086,1.42,36,8,"Genji","grandmaster",1,0,0,0,"attack","yes"
"SHAM",415,4086,3.03,48,9,"Zenyatta","grandmaster",0,0,0,1,"support","yes"
"¼öÈ¯",294,4086,2.22,58,9,"Lucio","grandmaster",0,0,0,1,"support","yes"
"DALrunner",138,3658,1.72,40,2,"Hanzo","master",0,1,0,0,"defence","yes"
"ImnotaHuBing",88,3658,1.85,60,1,"Genji","master",1,0,0,0,"attack","yes"
"JaeWoo",477,3658,5.1,73,1,"Ana","master",0,0,0,1,"support","yes"
"¹°¿ÀÂ¡¾î",354,3658,1.96,45,2,"Ana","master",0,0,0,1,"support","yes"
"¿ö·¡ÀÌ",361,3658,1.84,25,2,"Mei","master",0,1,0,0,"defence","yes"
"Mino",122,3658,1.44,33,2,"Roadhog","master",0,0,1,0,"charge","yes"
"¶óÄïÀÌ°£´Ù",503,3658,2.34,38,2,"Zarya","master",0,0,1,0,"charge","yes"
"Bless",452,3658,2.51,46,2,"Reinhardt","master",0,0,1,0,"charge","yes"
"Åä¸£¹Ù½º½Ã¸Ş",313,3658,2.74,38,2,"Winston","master",0,0,1,0,"charge","yes"
"¸ŞÀÌ",579,3658,1.32,31,2,"McCree","master",1,0,0,0,"attack","yes"
"HELLPER",507,3658,3.64,57,2,"Genji","master",1,0,0,0,"attack","yes"
"ÀÏÈ¸¿ë´Ğ³×ÀÓ",450,3658,2.24,47,2,"Zenyatta","master",0,0,0,1,"support","yes"
"OznaH",328,3658,0.77,59,2,"Lucio","master",0,0,0,1,"support","yes"
"´Ï´Ï",810,3658,0.26,67,3,"Mercy","master",0,0,0,1,"support","yes"
"SpecialGyo",390,3658,2.46,53,3,"Doomfist","master",1,0,0,0,"attack","yes"
"MIRA",294,3658,2.33,37,3,"Genji","master",1,0,0,0,"attack","yes"
"songbra",91,3658,4.59,63,3,"Genji","master",1,0,0,0,"attack","yes"
"Á¦ÇÁ",544,3658,1.72,50,3,"Doomfist","master",1,0,0,0,"attack","yes"
"°Ç´ëÀÔ±¸¿ª",215,3658,3.27,48,4,"Genji","master",1,0,0,0,"attack","yes"
"wangtonkatsu",681,3658,2.72,68,3,"Zarya","master",0,0,1,0,"charge","yes"
"¿ìÀÚµå",774,3658,2.62,67,4,"Winston","master",0,0,1,0,"charge","yes"
"zakapa",674,3658,2.24,54,4,"Hanzo","master",0,1,0,0,"defence","yes"
"qn6514",393,3658,3.83,67,4,"Ana","master",0,0,0,1,"support","yes"
"¾ÆÀÌ½º¹Ù",698,3658,2.96,63,3,"Mercy","master",0,0,0,1,"support","yes"
"ÅÂ¿¬",628,3658,1.86,48,5,"McCree","master",1,0,0,0,"attack","yes"
"¸®ÆÛ",696,3658,1.88,42,5,"Genji","master",1,0,0,0,"attack","yes"
"NEXT",598,3658,2.22,24,4,"Torbjorn","master",0,1,0,0,"defence","yes"
"ÀÌ°ÇÈñ",250,3658,2.35,48,4,"Zenyatta","master",0,0,0,1,"support","yes"
"KAISER",820,3658,2.3,53,5,"Winston","master",0,0,1,0,"charge","yes"
"ParkJihyeok",89,3658,1.61,55,5,"Widowmaker","master",0,1,0,0,"defence","yes"
"³ªÁî¸·ÀÌ",203,3658,2.53,59,6,"Mercy","master",0,0,0,1,"support","yes"
"Crush",123,3658,2.66,56,6,"Mercy","master",0,0,0,1,"support","yes"
"ŒÍ¾§",69,3658,2.8,54,6,"Soldier: 76","master",1,0,0,0,"attack","yes"
"³î¾Æº¼±î",483,3658,3.15,71,6,"Roadhog","master",0,0,1,0,"charge","yes"
"Ä¡Å²ÆËÄÜÀÌ¶ûÄİ¶ó",424,3658,1.7,40,7,"Tracer","master",1,0,0,0,"attack","yes"
"¼º¿µ»ç¶û",219,3658,1.8,56,7,"McCree","master",1,0,0,0,"attack","yes"
"ÆøÇ³ÀÇÇÑÁ¶",460,3658,2.18,49,8,"Widowmaker","master",0,1,0,0,"defence","yes"
"prefx",1011,3658,2.85,41,8,"Winston","master",0,0,1,0,"charge","yes"
"Çö¹ÎÅ·",211,3658,2.01,43,8,"D.Va","master",0,0,1,0,"charge","yes"
"Blurryyy",461,3658,2.89,52,9,"McCree","master",1,0,0,0,"attack","yes"
"AUC",391,3658,2.2,46,8,"Reinhardt","master",0,0,1,0,"charge","yes"
"¹ã±â»ç",525,3658,2.03,51,9,"Winston","master",0,0,1,0,"charge","yes"
"¼ÛÇÏ³ª",138,3658,3.42,65,10,"Genji","master",1,0,0,0,"attack","yes"
"½ºÅ¸ÇÃ·¡Æ¼³ª",648,3658,2.49,48,10,"Winston","master",0,0,1,0,"charge","yes"
"¿ÃÂ÷´Ü³ë¸¶ÀÌÅ©",830,3658,2.43,52,10,"Zarya","master",0,0,1,0,"charge","yes"
"À¯·É¿ë",187,3658,3.01,62,11,"McCree","master",1,0,0,0,"attack","yes"
"sksmsdidkdud",44,3658,5.11,81,10,"Winston","master",0,0,1,0,"charge","yes"
"NightKnight",275,3658,2.56,47,11,"Mercy","master",0,0,0,1,"support","yes"
"Luminous",359,3658,2.5,49,17,"Hanzo","master",0,1,0,0,"defence","yes"
"»õ¿ì·Î¾â´º·Î¾â",537,3658,1.51,51,20,"Torbjorn","master",0,1,0,0,"defence","yes"
"¸Áº°",695,3658,1.01,57,24,"McCree","master",1,0,0,0,"attack","yes"
"Ç®¹®",273,3658,1.64,50,31,"Zarya","master",0,0,1,0,"charge","yes"
"DDOJA",341,3658,2.58,56,33,"Zarya","master",0,0,1,0,"charge","yes"
"À±ºí¸®",1151,3658,0.88,51,41,"Ana","master",0,0,0,1,"support","yes"
"ÀüÀï",417,3657,1.05,33,73,"Ana","master",0,0,0,1,"support","yes"
"LOVE",613,3657,1.78,40,1,"Zarya","master",0,0,1,0,"charge","yes"
"°­ÇÑ°Å¹Ì",555,3657,2.35,50,1,"Ana","master",0,0,0,1,"support","yes"
"¼º¿øÂ¯123",269,3657,2.57,67,2,"Zarya","master",0,0,1,0,"charge","yes"
"tygrysku",248,3657,3.25,50,2,"Winston","master",0,0,1,0,"charge","yes"
"ÄÚÄÚ",238,3657,2.98,78,2,"Widowmaker","master",0,1,0,0,"defence","yes"
"±İ¹ßºóÀ¯Æ®À©Å×ÀÏ",205,3657,2.46,50,1,"Genji","master",1,0,0,0,"attack","yes"
"º£ÀÎ",101,3657,1.3,20,1,"Zarya","master",0,0,1,0,"charge","yes"
"½ÃÈ«",344,3657,3.02,36,1,"Zenyatta","master",0,0,0,1,"support","yes"
"Mirage",164,3657,3.45,73,1,"Ana","master",0,0,0,1,"support","yes"
"ÀÌ¸§ÀÔ·Â",372,3657,3.05,82,1,"Tracer","master",1,0,0,0,"attack","yes"
"ViceTone",270,3657,2.21,38,2,"Genji","master",1,0,0,0,"attack","yes"
"±Í¸é¿Õ",537,3657,2.49,60,2,"Genji","master",1,0,0,0,"attack","yes"
"xmrpsdnlgks",135,3657,2.35,44,2,"Ana","master",0,0,0,1,"support","yes"
"apexruin",820,3657,2.75,70,2,"Junkrat","master",0,1,0,0,"defence","yes"
"¼¼ÀÌ¼Ç",428,3657,1.68,50,3,"Mercy","master",0,0,0,1,"support","yes"
"GoldenMango",124,3657,1.95,33,3,"Ana","master",0,0,0,1,"support","yes"
"½Ï½Ï",221,3657,1.75,60,4,"Tracer","master",1,0,0,0,"attack","yes"
"¿¤·¹°­½º½Ã¼Ò",217,3657,2.57,42,5,"Mercy","master",0,0,0,1,"support","yes"
"ÀÚ¸®¾ß±³º»",382,3657,2.66,68,4,"Zarya","master",0,0,1,0,"charge","yes"
"InsertCoin",566,3657,2.65,66,5,"Tracer","master",1,0,0,0,"attack","yes"
"ÃÊº»",172,3657,2.28,47,4,"Pharah","master",1,0,0,0,"attack","yes"
"¿À´Ã¸¸»ê´Ù",54,3657,2.17,41,6,"Genji","master",1,0,0,0,"attack","yes"
"Cracker",790,3657,2.28,47,5,"Zarya","master",0,0,1,0,"charge","yes"
"ÇÏÃú¸µ",344,3657,0.99,38,6,"Zarya","master",0,0,1,0,"charge","yes"
"SirPurgy",139,3657,2.16,56,6,"Reaper","master",1,0,0,0,"attack","yes"
"Clank",542,3657,2.1,47,6,"Lucio","master",0,0,0,1,"support","yes"
"ºÒ²É³²ÀÚ±è´ë¸®",710,3657,2.28,51,6,"D.Va","master",0,0,1,0,"charge","yes"
"ÃáÀÚ¿ÀºÎÃ³",254,3657,2.99,61,7,"Genji","master",1,0,0,0,"attack","yes"
"Sinkeon",492,3657,2.02,40,6,"Winston","master",0,0,1,0,"charge","yes"
"Bishop",621,3657,3.5,55,9,"Ana","master",0,0,0,1,"support","yes"
"¸ÆÅ©¸®",288,3657,2.93,57,8,"Reinhardt","master",0,0,1,0,"charge","yes"
"FlowerWay",356,3657,2.96,42,10,"Zenyatta","master",0,0,0,1,"support","yes"
"Opus",746,3657,1.46,55,10,"Junkrat","master",0,1,0,0,"defence","yes"
"´ÏµéÀºÈúÀÌ¾Æ±õ´Ù",975,3657,1.23,45,11,"Ana","master",0,0,0,1,"support","yes"
"¶¯º¸",629,3657,2.15,53,10,"Genji","master",1,0,0,0,"attack","yes"
"sumbak",641,3657,2.04,66,15,"Ana","master",0,0,0,1,"support","yes"
"Maia",78,3657,3.25,63,15,"Pharah","master",1,0,0,0,"attack","yes"
"Á¨¾ßÅ¸",554,3657,2.07,49,16,"Ana","master",0,0,0,1,"support","yes"
"¹İ±â¹«¶ì",637,3657,3,56,17,"Winston","master",0,0,1,0,"charge","yes"
"Ä¦Áó",197,3657,2.35,52,17,"Doomfist","master",1,0,0,0,"attack","yes"
"ÇÏÀº",748,3657,1.32,53,16,"Zarya","master",0,0,1,0,"charge","yes"
"ÀÌ»Ú´Ï",634,3657,2.15,56,19,"McCree","master",1,0,0,0,"attack","yes"
"±è4°³¸é±èÆ÷",415,3657,2.11,58,20,"Ana","master",0,0,0,1,"support","yes"
"¸¼Àº",615,3657,2.36,50,21,"Ana","master",0,0,0,1,"support","yes"
"MIRO",149,3657,2.82,56,21,"Ana","master",0,0,0,1,"support","yes"
"MIRO",149,3657,2.82,56,21,"Winston","master",0,0,1,0,"charge","yes"
"goojh",506,3657,2.25,50,23,"Genji","master",1,0,0,0,"attack","yes"
"Nosuke",683,3657,2.42,46,23,"Soldier: 76","master",1,0,0,0,"attack","yes"
"¾Ø·î",203,3657,3.94,60,28,"Zarya","master",0,0,1,0,"charge","yes"
"Àü¼³ÀÇÃÑÀâÀÌ",657,3657,2.25,61,31,"Tracer","master",1,0,0,0,"attack","yes"
"offonoff",86,3657,2.69,62,40,"Tracer","master",1,0,0,0,"attack","yes"
"overwatch",454,3656,1.97,60,50,"Lucio","master",0,0,0,1,"support","yes"
"¶×µÅÁö",273,3656,3.38,70,1,"Ana","master",0,0,0,1,"support","yes"
"¿¡ÄÚ",175,3656,1.67,20,1,"Ana","master",0,0,0,1,"support","yes"
"Anonymous",201,3656,2.3,27,2,"Winston","master",0,0,1,0,"charge","yes"
"°íÁø°¨·¡",484,3656,1.82,42,2,"Genji","master",1,0,0,0,"attack","yes"
"·ò¾²",294,3656,1.29,50,2,"Tracer","master",1,0,0,0,"attack","yes"
"ÇÏ½ºµ¹¿­Ç÷ÆÒ",348,3656,2.86,31,2,"Roadhog","master",0,0,1,0,"charge","yes"
"¿ë°¡¸®",110,3656,2.65,62,2,"Hanzo","master",0,1,0,0,"defence","yes"
"¼­ÈÖ",421,3656,1.44,33,2,"Ana","master",0,0,0,1,"support","yes"
"Crazy4U",217,3656,2.84,43,2,"Junkrat","master",0,1,0,0,"defence","yes"
"Perie",545,3656,1.82,29,3,"Zenyatta","master",0,0,0,1,"support","yes"
"Finn",265,3656,2.98,41,3,"Winston","master",0,0,1,0,"charge","yes"
"²¿¸¶ÀÚ°´",445,3656,2.26,53,3,"Hanzo","master",0,1,0,0,"defence","yes"
"Mizu",596,3656,2.95,60,3,"Widowmaker","master",0,1,0,0,"defence","yes"
"RPGZMR",225,3656,2.52,55,3,"Hanzo","master",0,1,0,0,"defence","yes"
"±è½Â¹Î",403,3656,3.28,71,3,"Zarya","master",0,0,1,0,"charge","yes"
"YoungJin",360,3656,2.29,50,4,"Junkrat","master",0,1,0,0,"defence","yes"
"HellHanJo",370,3656,2.28,58,5,"McCree","master",1,0,0,0,"attack","yes"
"±İ¿¹¹Î",170,3656,3.02,53,4,"D.Va","master",0,0,1,0,"charge","yes"
"»ó¾î",440,3656,2.69,61,5,"McCree","master",1,0,0,0,"attack","yes"
"Àü½ÃÁğ·©Ä¿3",191,3656,2.3,48,6,"McCree","master",1,0,0,0,"attack","yes"
"¹Ú¿ù",341,3656,2.12,58,6,"McCree","master",1,0,0,0,"attack","yes"
"µô¾ÈÁÖ¸éÀ§µµ¿ì",298,3656,2.05,47,6,"Lucio","master",0,0,0,1,"support","yes"
"½Ã·çÇâ",563,3656,1.54,49,6,"Ana","master",0,0,0,1,"support","yes"
"Shark",465,3656,2.01,47,7,"D.Va","master",0,0,1,0,"charge","yes"
"Á¶·ç",456,3656,1.65,54,7,"Ana","master",0,0,0,1,"support","yes"
"°úÀÏµÅÁö",55,3656,2.84,46,6,"Zenyatta","master",0,0,0,1,"support","yes"
"ÀÎ¼º",110,3656,2.51,49,7,"Zarya","master",0,0,1,0,"charge","yes"
"SAMSEONG",465,3656,2.48,43,8,"Ana","master",0,0,0,1,"support","yes"
"°³ÅÂ",130,3656,3.22,61,8,"Ana","master",0,0,0,1,"support","yes"
"½Ã½º·±",145,3656,2.11,32,7,"Zarya","master",0,0,1,0,"charge","yes"
"ZERO",366,3656,2.13,51,8,"Winston","master",0,0,1,0,"charge","yes"
"ÇÑÁö´×",395,3656,2.27,53,9,"Winston","master",0,0,1,0,"charge","yes"
"jongryulgod",578,3656,2.24,49,9,"Genji","master",1,0,0,0,"attack","yes"
"Áï¶¥È÷Á»ÇÏ¼¼¿æ",510,3656,4.04,60,8,"Winston","master",0,0,1,0,"charge","yes"
"Lovely",313,3656,2.47,45,10,"Zarya","master",0,0,1,0,"charge","yes"
"BanBanMoo",120,3656,2.31,57,10,"Genji","master",1,0,0,0,"attack","yes"
"ÃàÀß¾ËÅ·°«µÎ",302,3656,2.56,63,10,"Zarya","master",0,0,1,0,"charge","yes"
"BEATRICE",140,3656,2.77,54,11,"Ana","master",0,0,0,1,"support","yes"
"±èµµ¿¬",422,3656,2.6,48,11,"Ana","master",0,0,0,1,"support","yes"
"¸®ÆÛ",569,3656,2.07,66,13,"Pharah","master",1,0,0,0,"attack","yes"
"¿©»çÀå",278,3656,2.35,42,12,"Lucio","master",0,0,0,1,"support","yes"
"REDLIGHTNING",156,3656,3.15,51,18,"Ana","master",0,0,0,1,"support","yes"
"¶Ò¹è±â»ìÀÎ¸¶",96,3656,1.54,56,22,"Mercy","master",0,0,0,1,"support","yes"
"³ª´Â¾ß¿Í°íÀÎ",1072,3656,1.91,45,28,"McCree","master",1,0,0,0,"attack","yes"
"¼®¾çÀÌÁø´Ù",913,3656,2.02,50,32,"Genji","master",1,0,0,0,"attack","yes"
"Catchme",764,3655,2.41,56,50,"Junkrat","master",0,1,0,0,"defence","yes"
"±èÁø¼ö",543,3655,2.83,33,1,"Genji","master",1,0,0,0,"attack","yes"
"SangGeun",463,3655,1.79,50,2,"Junkrat","master",0,1,0,0,"defence","yes"
"ÃµÀ¯¶û",347,3655,1.42,50,2,"Ana","master",0,0,0,1,"support","yes"
"¸ÀÅ°Ãò",234,3655,1.57,40,1,"Ana","master",0,0,0,1,"support","yes"
"²ó¹ß",541,3655,0.91,40,1,"Ana","master",0,0,0,1,"support","yes"
"LEEMINSOO",355,3655,3.82,73,1,"D.Va","master",0,0,1,0,"charge","yes"
"JinWoong",344,3655,2.53,45,2,"Zarya","master",0,0,1,0,"charge","yes"
"ªÕ<U+30FC>ªÁªãªó",716,3655,1.91,67,1,"Lucio","master",0,0,0,1,"support","yes"
"Â¼´ÂÈÅ¿£Àå»ç¾ø¾î",207,3655,2.33,54,2,"Zarya","master",0,0,1,0,"charge","yes"
"À£½ÃÄÚ±â",161,3655,2.13,38,2,"Winston","master",0,0,1,0,"charge","yes"
"JustLikeThat",98,3655,2.16,43,2,"Genji","master",1,0,0,0,"attack","yes"
"ÁúÅõ",577,3655,1.8,53,2,"Ana","master",0,0,0,1,"support","yes"
"¶ó²Ù¶ó²Ù",290,3655,1.82,40,2,"Widowmaker","master",0,1,0,0,"defence","yes"
"Messe",256,3655,2.81,53,2,"Soldier: 76","master",1,0,0,0,"attack","yes"
"ÂîÂî¸¦Èçµå·Ï¹Ù",154,3655,1.63,53,2,"Mercy","master",0,0,0,1,"support","yes"
"koXx",132,3655,2.17,57,3,"Torbjorn","master",0,1,0,0,"defence","yes"
"EMT",724,3655,2.45,50,3,"Ana","master",0,0,0,1,"support","yes"
